chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20 124412 0.1682452244 0.102837802371144
20 124998 0.4545609651 0.103104175096693
20 125121 0.8705292755 0.103211250197579
20 125538 11.3432717837 0.107941394531382
20 126529 11.3432717837 0.119182576869029
20 126600 11.3415498859 0.119987826910928
20 126614 11.3328596789 0.120146486946433
20 126678 9.9331185812 0.120782206535629
20 126760 1.1631798499 0.120877587283321
20 126923 0.9258851694 0.121028506565933
20 127194 0.9011221261 0.121272710662107
20 127720 0.8994023974 0.121745796323139
20 127952 0.8981434747 0.121954165609269
20 128713 0.9072027286 0.122644546885734
20 129013 0.9138042579 0.122918688163104
20 129063 0.9124308836 0.122964309707284
20 129613 0.4709833401 0.123223350544339
20 129635 0.4709512544 0.123233711471936
20 129864 0.2150728292 0.123282963149822
20 131495 0.2032857738 0.123614522246890
20 131657 0.199671044 0.123646868956018
20 132775 0.2623375257 0.123940162309751
20 133158 0.2634647086 0.124041069293145
20 133900 1.2627882307 0.124978058160324
20 134017 6.5215796742 0.125741082982205
20 134476 6.4935573542 0.128721625807783
20 134539 6.4636525819 0.129128835920443
20 134643 6.4630458305 0.129800992686815
20 134844 1.7954147782 0.130161871057233
20 134931 1.4364848171 0.130286845236321
20 135488 0.359745123 0.130487223269832
20 135897 0.3719949707 0.130639369212848
20 136025 0.2902814785 0.130676525242096
20 136374 0.3081718055 0.130784077202216
20 136454 0.3365643935 0.130811002353696
20 136568 0.3626668008 0.130852346368987
20 136721 0.3866969591 0.130911511003729
20 137310 0.3866682745 0.131139258617410
20 137454 0.3951167671 0.131196155431872
20 137900 0.4130003056 0.131380353568170
20 137933 0.4277027383 0.131394467758534
20 138004 0.4540166613 0.131426702941486
20 138125 0.4662480255 0.131483118952571
20 138148 0.473498081 0.131494009408434
20 138460 0.473498081 0.131641740809706
20 138555 0.473498081 0.131686723127401
20 139154 0.473498081 0.131970348477920
20 139173 0.473498081 0.131979344941459
20 139362 0.214271683 0.132019842289546
20 139409 0.214271683 0.132029913058647
20 139419 0.214271683 0.132032055775477
20 139456 0.214271683 0.132039983827748
20 139576 0.214271683 0.132065696429708
20 139745 0.1221370622 0.132086337593220
20 139841 0.067543416 0.132092821761156
20 140086 0.0435419656 0.132103489542728
20 140171 0.0435419656 0.132107190609804
20 140280 0.0352633466 0.132111034314584
20 140505 0.0352633466 0.132118968567569
20 140506 0.0352633466 0.132119003830915
20 140695 0.0352633466 0.132125668603423
20 143723 0.0352808611 0.132232499050833
20 143754 0.1896444057 0.13223837802741
20 143918 2.1583956426 0.132592354912797
20 144382 5.8067478383 0.135286685909768
20 144551 4.5461644744 0.136054987705941
20 144570 4.5250623052 0.13614096388974
20 144899 0.2921696121 0.136237087692121
20 145413 0.2927270207 0.136387549380761
20 145853 0.2927227472 0.136516347389529
20 146951 0.2927227472 0.136837756965954
20 146995 0.2959334201 0.136850778036439
20 147685 0.2967826379 0.137055558056590
20 148084 0.2969635793 0.137174046524731
20 149407 0.29806514 0.137568386704951
20 149975 0.2980730807 0.137737692214788
20 151330 0.3002102989 0.138144477169798
20 153267 0.3662596569 0.138853922125213
20 160533 0.3422382602 0.141340625323826
20 161736 0.3614402879 0.141775437990170
20 162683 0.3245699383 0.14208280572174
20 164083 0.1879206705 0.142345894660440
20 164284 0.1128427519 0.142368576053572
20 164436 0.0756488365 0.142380074676720
20 165802 0.0761656146 0.142484116906263
20 165832 0.0774545231 0.142486440541956
20 166163 0.0778995143 0.142512225281190
20 166188 0.0780797338 0.142514177274535
20 167900 0.0952012604 0.142677161832339
20 168020 0.1481008773 0.142694933937616
20 168241 0.1230201589 0.142722121392732
20 168466 0.1061081284 0.142745995721622
20 168728 0.1080226113 0.142774297645783
20 169701 0.2939897202 0.143060349643538
20 169995 0.8381481119 0.143306765188436
20 170589 0.6206397309 0.143675425188591
20 170642 0.230603835 0.143687647191846
20 170814 0.1867382968 0.143719766178895
20 170940 0.1758090517 0.143741918119410
20 171189 0.2896566805 0.143814042632854
20 171822 0.2896559931 0.143997394876486
20 171839 0.289614216 0.144002318318158
20 173928 6.3978820841 0.157367493991843
20 176618 6.4023235908 0.174589744451095
20 178856 0.4176415528 0.175524426246262
20 180188 0.4175136425 0.176080554418072
20 181967 0.4186064034 0.176825255209720
20 182013 0.4204659296 0.176844596642482
20 183222 0.4289973454 0.177363254433070
20 185844 0.4691615285 0.178593395960797
20 185926 0.5159588822 0.178635704589138
20 186405 0.561890359 0.178904850071099
20 188030 0.555010168 0.179806741594099
20 188107 0.5405274787 0.179848362209959
20 188318 0.5285989594 0.179959896590392
20 189520 0.529541746 0.180596405769084
20 191797 2.9401090955 0.187291034179538
20 191809 5.4991742678 0.187357024270751
20 192069 5.6148962361 0.188816897292137
20 193321 4.2918951125 0.194190349972987
20 194282 2.7701701236 0.196852483461767
20 194527 2.0846484315 0.197363222327484
20 195171 0.3138166915 0.197565320276810
20 197162 0.3119992348 0.198186510753297
20 197675 0.3075337783 0.198344275581565
20 197804 0.3061661796 0.198383771018734
20 200142 0.3058274308 0.199098795551944
20 204242 0.3060937287 0.200353779839614
20 206402 0.5434603725 0.201527654244214
20 207903 0.6133144443 0.202448239225108
20 208550 0.658576288 0.202874338083444
20 208685 0.6988295601 0.202968680074058
20 209404 2.8357640786 0.205007594446571
20 209851 2.8986170025 0.206303276246689
20 210061 2.9119924978 0.206914794671227
20 210306 2.9273654123 0.20763199919724
20 210634 2.9536128231 0.208600784203217
20 211509 2.9533706371 0.211184983510679
20 213423 2.3598702951 0.215701775255501
20 213523 0.8053128613 0.215782306541631
20 216811 1.8651232877 0.221914831911588
20 217074 2.3072967506 0.222521650956996
20 217281 3.0725511791 0.22315766905107
20 218783 2.7793456619 0.227332246235244
20 219011 2.4942693454 0.227900939645995
20 219662 0.1671828631 0.228009775689873
20 220262 0.1670502286 0.228110005827033
20 220290 0.1560790453 0.228114376040301
20 220303 0.1463198628 0.228116278198518
20 220757 0.1772450617 0.228196747456530
20 221018 1.6209867736 0.228619825004439
20 221308 1.6440927409 0.2290966118993
20 221537 1.6871351154 0.229482965840727
20 221853 2.9561064395 0.230417095475609
20 221942 3.3682643375 0.230716871001646
20 222262 1.8604899077 0.231312227772110
20 222632 0.6631896634 0.231557607947568
20 222730 0.5509689071 0.231611602900464
20 222836 0.4183815953 0.231655951349566
20 223255 0.3728637416 0.231812181257296
20 223858 0.3692489935 0.232034838400377
20 224128 0.3636008576 0.232133010631929
20 225058 0.3723390131 0.232479285914112
20 225444 0.3493780924 0.232614145857778
20 225605 0.3378640106 0.232668541963485
20 225622 0.3281945241 0.232674121270394
20 226153 0.3066600042 0.232836957732625
20 226430 0.306134064 0.232921756868353
20 226444 0.2918526738 0.232925842805786
20 227967 0.2875215198 0.233363738080441
20 228355 0.2945460838 0.233478021960956
20 228577 0.3557798239 0.233557005081862
20 228706 0.6555089403 0.23364156573516
20 228740 1.0091247467 0.233675875976548
20 230177 1.4826186486 0.235806398974586
20 230983 0.3021900295 0.236049964138363
20 232107 0.308424233 0.236396632976255
20 232580 0.2865566268 0.236532174260732
20 233623 4.0965976894 0.240804925650776
20 233858 4.1341054372 0.241776440428518
20 234373 4.1223736918 0.243899462879795
20 236168 0.0646140037 0.244015445016436
20 236238 0.033223753 0.244017770679146
20 236419 0.0328585356 0.24402371807409
20 236802 0.0325844536 0.244036197919819
20 236828 0.032609222 0.244037045759591
20 236992 0.0326740962 0.244042404311368
20 237418 0.0326563509 0.244056315916851
20 237497 0.0341783174 0.244059016003925
20 237545 0.0373753399 0.244060810020241
20 237618 0.0629866342 0.244065408044537
20 238020 1.2802136648 0.244580053937787
20 238507 1.2752110258 0.245201081707351
20 238530 1.269291995 0.245230275423236
20 238540 1.2656416341 0.245242931839577
20 238737 1.2536422047 0.245489899353903
20 239294 1.293893059 0.246210597787766
20 239664 1.9316194081 0.246925296968763
20 239688 2.3232551747 0.246981055092956
20 239697 2.715281597 0.247005492627329
20 240704 3.0737222944 0.25010073097779
20 240706 3.4722532878 0.250107675484366
20 241131 3.544305328 0.251614005248766
20 241234 3.4638405521 0.251970780825632
20 241366 3.3837074047 0.252417430203052
20 241396 3.303421284 0.252516532841572
20 243147 3.3111408848 0.258314340530857
20 243306 3.3112846261 0.258840834786407
20 243352 3.3447793766 0.258994694637731
20 243398 3.3669522631 0.259149574441833
20 244092 3.3637837999 0.261484040398964
20 244933 3.3803981386 0.264326955233526
20 246018 3.4097597786 0.268026544593307
20 246392 25.9717193469 0.277739967629048
20 247647 25.9712968069 0.310333945121707
20 248064 6.8950341698 0.313209174370514
20 248926 6.8200829778 0.319088085897378
20 249240 6.7581845037 0.321210155831540
20 250076 6.76925407 0.326869252234059
20 250934 6.797872029 0.332701826434942
20 251494 6.9313067976 0.336583358241598
20 252165 6.9381747394 0.341238873491735
20 252721 6.9690853355 0.345113684938273
20 255240 6.8368450833 0.362335697703106
20 255882 4.1833102006 0.365021382851891
20 256107 0.7285928411 0.365185316241138
20 256727 0.7392090915 0.365643625877868
20 256886 0.9112172201 0.365788509415864
20 256992 2.9149398984 0.366097493045095
20 257032 5.3216044918 0.366310357224767
20 257320 5.3296391813 0.367845293308981
20 258865 5.1912598281 0.375865789743396
20 259156 5.0976891391 0.377349217282874
20 259398 4.9315909168 0.378542662284739
20 260980 4.9309922926 0.386343492091632
20 264997 4.9072855492 0.406056058142769
20 265968 4.6119484109 0.410534260049753
20 267842 2.2597443142 0.414769020894564
20 267946 0.2661231479 0.414796697701945
20 269006 0.266167926 0.415078835703505
20 269690 2.2504255219 0.416618126760485
20 269703 4.3582640514 0.416674784193153
20 270775 4.6466867149 0.421656032351526
20 274333 4.6579539275 0.438229032425571
20 277832 4.6821382139 0.454611834036007
20 278806 4.683594952 0.459173655519255
20 279774 4.6866052156 0.463710289367956
20 283535 4.7350150589 0.481518681004478
20 283877 4.813889792 0.483165031313342
20 284814 5.6472273167 0.48845648330909
20 284834 6.4016696988 0.488584516703066
20 285323 7.9706973031 0.492482187684282
20 286047 7.5309276227 0.497934579283117
20 286526 8.203074246 0.501863851846951
20 286838 13.4809623898 0.506069912112569
20 288233 14.7375777656 0.526628833095581
20 288776 14.7080885923 0.534615325201200
20 288922 14.7472754855 0.536768427422083
20 288996 14.677966442 0.537854596938791
20 289362 14.6048974896 0.543199989419984
20 289612 14.520101251 0.546830014732734
20 289785 14.4857066404 0.549336041981523
20 290257 14.4491214552 0.556156027308378
20 290297 14.4043427281 0.556732201017502
20 290318 14.3806119525 0.557034193868504
20 290763 14.377878495 0.563432349798779
20 291751 14.3074498432 0.577568110243861
20 291971 14.2811041043 0.580709953146807
20 296172 14.1171806466 0.640016229043173
20 303936 13.8336064752 0.747420349716626
20 304086 13.0055833656 0.749371187221466
20 304550 7.0451151939 0.752640120671436
20 308189 7.0327456999 0.778232282273372
20 308935 7.0018916388 0.783455693435917
20 308976 6.9456894951 0.783740466705216
20 309692 6.3967162595 0.788320515547018
20 310269 6.01049401 0.791788570590788
20 310474 5.862597022 0.792990402980298
20 310493 5.751672306 0.793099684754112
20 311290 5.7387534395 0.797673471245393
20 313237 5.739204152 0.808847701729337
20 315842 5.7408811165 0.82380269703782
20 322612 5.7472952265 0.862711885721225
20 323308 5.7429474153 0.866708977122274
20 323583 5.7426618543 0.868288209132206
20 324123 5.7420603329 0.871388921711972
20 325102 6.2548432192 0.877512413223569
20 326016 12.0738827694 0.8885479420748
20 326150 14.176257409 0.890447560567607
20 326478 14.1782260513 0.895098018712433
20 328959 14.1731814416 0.930261681869043
20 329842 14.1492427879 0.942755463250758
20 333463 13.675176556 0.992273277560034
20 333497 13.1427746427 0.992720131897886
20 334403 8.8581221662 1.00074559058046
20 335225 8.1729762457 1.00746377705443
20 335621 7.6790142651 1.01050466670341
20 336570 7.6506251973 1.01776511001565
20 337386 7.6211842264 1.02398399634439
20 340235 7.6187126863 1.04568970878766
20 341868 7.6187126863 1.05813106660439
20 341946 7.6860415938 1.05873057784870
20 344079 11.0154739706 1.08222658382799
20 344631 11.7881328909 1.08873363318377
20 344885 11.7864433576 1.09172738979660
20 345617 12.1339170354 1.10060941706651
20 345864 12.3416412224 1.10365780244844
20 346751 12.5691427678 1.11480663208348
20 347202 16.1473455589 1.12208908493055
20 347355 60.4307139546 1.1313349841656
20 347382 61.2287615572 1.13298816072764
20 347459 61.9569392785 1.13775884505209
20 347558 62.3337041045 1.14392988175843
20 347908 62.3337041045 1.16574667819501
20 348166 62.3337041045 1.18182877385397
20 348188 62.3337041045 1.18320011534427
20 348334 62.3337041045 1.19230083614353
20 349306 11.791769321 1.20376243592354
20 349737 11.708442374 1.20880877458673
20 350490 11.664557674 1.21759218651525
20 351015 9.5399083226 1.22260063838462
20 351070 6.9047499432 1.22298039963150
20 351601 6.1327358397 1.22623688236238
20 351634 5.2676075722 1.22641071341226
20 351664 4.7389863321 1.22655288300222
20 351725 4.4834252124 1.22682637194018
20 351944 4.4674430021 1.22780474195764
20 352036 4.4736125422 1.22821631431152
20 352170 4.4710744933 1.22881543829362
20 352507 4.4617246482 1.23031903950007
20 352717 4.3558833828 1.23123377501045
20 353008 3.625511195 1.2322887987682
20 353085 2.8260098106 1.23250640152362
20 353110 2.0272125952 1.23255708183850
20 353709 1.8864785742 1.23368708250444
20 356785 1.8691417769 1.23943656261019
20 357050 1.8620301732 1.23993000060608
20 358935 2.7053395551 1.24502956566745
20 360460 7.2651466479 1.25610891430549
20 360610 9.0394917499 1.25746483806798
20 360789 10.0022594024 1.25925524250101
20 364747 10.0062866325 1.29886012499244
20 365598 9.9710160164 1.3073454596224
20 365607 9.9726300029 1.30743521329243
20 368905 7.9276831267 1.33358071224428
20 369428 7.9231935643 1.33772454247841
20 370150 5.7355908226 1.34186563905233
20 371819 5.7347918714 1.35143700668570
20 372358 5.7370508502 1.35452927709395
20 373836 5.7661342444 1.36305162350718
20 376465 5.7820043738 1.37825251300590
20 377226 5.7883832739 1.38265747267734
20 377979 5.7961663366 1.38702198592880
20 378242 5.8015240838 1.38854778676283
20 380980 5.7488642256 1.40428817701253
20 381191 5.7111722978 1.40549323436736
20 382876 5.6768303664 1.41505869353475
20 383720 5.1290393454 1.41938760274226
20 384898 3.6532476862 1.42369112851661
20 385052 2.7935151144 1.42412132984423
20 387727 2.816174698 1.43165459716138
20 389456 2.8108670022 1.43651458620818
20 389881 2.7664590113 1.43769033128798
20 389984 2.7634272938 1.43797496429924
20 391170 2.3395903521 1.44074971845683
20 391564 2.3396219896 1.44167152952074
20 397928 3.7416576225 1.46548343863033
20 398278 5.1427029101 1.46728338464886
20 400883 5.8680885671 1.48256975536616
20 402171 5.8870285897 1.49015224818969
20 402440 5.8863218424 1.49173566876530
20 402921 5.8847931883 1.49456625428887
20 403653 5.8832701444 1.49887280803457
20 403661 5.8832701444 1.49891987419572
20 404407 5.8795356786 1.50330600781196
20 404916 4.0122789163 1.50534825778036
20 404947 2.3496126343 1.50542109577202
20 406058 0.7997435292 1.50630961083296
20 406559 0.7724751284 1.50669662087229
20 406734 0.7731426023 1.50683192082769
20 406876 0.7715074681 1.50694147488816
20 407059 0.7683102178 1.50708207565802
20 407108 0.7676010167 1.50711968810784
20 408253 0.7681359834 1.50799920380883
20 408651 0.7703728338 1.50830581219668
20 409802 1.0151862172 1.50947429153268
20 411242 1.015174259 1.51093614246564
20 411773 1.0144131365 1.51147479584112
20 411842 1.0126113101 1.51154466602152
20 413813 0.7894055039 1.51310058426971
20 414133 0.7898495805 1.51335333613547
20 415205 0.7873036656 1.51419732566499
20 415487 0.7873505269 1.51441935851358
20 416149 0.787267014 1.51494052927684
20 416956 0.7872032376 1.51557580228959
20 418199 0.7914181341 1.51655953503027
20 418267 0.7954507007 1.51661362567792
20 418334 0.7957236335 1.51666693916136
20 419067 0.8264264157 1.51727270972407
20 420098 0.8266480381 1.51812498385135
20 421511 0.8347339657 1.51930446294489
20 422031 0.8129021033 1.51972717203860
20 422348 0.6481122551 1.51993262362347
20 424198 0.1446038273 1.52020014070398
20 424852 0.1415663836 1.52029272511885
20 425097 0.1266084158 1.52032374418072
20 425434 0.1203903737 1.52036431573666
20 425606 0.1154443196 1.52038417215963
20 425865 0.1124108138 1.52041328656040
20 426057 0.1097965195 1.52043436749215
20 426349 0.1063720196 1.52046542812187
20 426433 0.1037145179 1.52047414014137
20 431502 0.1163997222 1.52106417033321
20 431732 0.132898752 1.52109473704617
20 435258 0.1393329587 1.52158602505854
20 440443 7.3591067018 1.55974299330738
20 443798 7.380472155 1.5845044773874
20 443896 7.3717971137 1.58522691350454
20 446852 0.6823474547 1.58724393258064
20 453461 0.7013806385 1.59187935722048
20 453919 0.7097109268 1.59220440482496
20 456249 0.7329686146 1.59391222169697
20 456452 0.7648263373 1.59406748144345
20 456473 0.7951902673 1.59408418043906
20 456717 0.818995206 1.59428401526932
20 459403 0.6883307496 1.59613287166275
20 459720 0.5561022008 1.59630915606040
20 459820 0.4504454289 1.59635420060329
20 461819 0.4505883136 1.59725492664218
20 462008 0.4424130537 1.59733854270933
20 463995 0.4405749748 1.59821396518426
20 464877 0.4394355197 1.59860154731263
20 467358 0.2677105942 1.59926573729684
20 468001 0.1634166212 1.59937081418427
20 472727 0.1557815262 1.60010703767709
20 473592 0.1503775778 1.60023711428189
20 473902 0.1429625073 1.60028143265916
20 476285 0.1189721387 1.60056494326568
20 479319 0.084544111 1.60082145009845
20 480851 0.084544111 1.60095097167650
20 482114 0.0844423176 1.60105762232363
20 484038 0.0852169027 1.60122157964443
20 485180 0.089268198 1.60132352392654
20 485321 0.093629527 1.60133672568985
20 488065 0.093629527 1.60159364511194
20 488433 0.0968795258 1.60162929677743
20 489009 0.0998498128 1.60168681026960
20 492830 0.2048762096 1.60246964226649
20 493174 0.2432643141 1.60255332519054
20 493205 0.2693050238 1.60256167364627
20 493243 0.291703066 1.60257275836278
20 493507 0.2791418184 1.60264645180284
20 493598 0.2699916951 1.60267102104709
20 493609 0.2699916951 1.60267399095574
20 494654 0.361970788 1.6030522504292
20 495739 0.3405371991 1.60342173329022
20 495744 0.3162561141 1.60342331457079
20 496342 0.134957609 1.60350401922098
20 502620 0.2755286994 1.60523378839581
20 502937 0.3637583814 1.60534909980271
20 503119 0.3639546733 1.60541533955325
20 503654 0.3640137368 1.60561008690244
20 505492 0.3639498945 1.60627902680853
20 505777 0.3637891921 1.60638270672828
20 511897 0.3619282454 1.60859770759013
20 512067 0.3602894366 1.60865895679435
20 514459 0.3584109573 1.60951627580421
20 515927 0.3584315617 1.61004245333679
20 517161 0.3577862156 1.61048396152684
20 517857 0.3576926418 1.61073291560553
20 517887 0.3573447412 1.61074363594777
20 518752 0.357081157 1.61105251114857
20 519697 0.3567273329 1.61138961847816
20 520471 0.3566170688 1.61166564008941
20 525493 0.356708541 1.61345703038232
20 526670 0.3575908214 1.61387791477910
20 527495 0.3612873418 1.61417597683609
20 527967 0.367585248 1.61434947707315
20 530458 0.6250383666 1.61590644764435
20 530812 0.8945459348 1.61622311690527
20 530966 1.0135590777 1.61637920500323
20 531074 1.0616771592 1.61649386613642
20 531174 1.0765752425 1.61660152366067
20 531221 1.0911404772 1.61665280726310
20 531978 1.0886352351 1.61747690413607
20 532059 1.0857077108 1.61756484646065
20 532103 1.0846194723 1.61761256971743
20 532332 1.0589701423 1.61785507388002
20 532925 0.929946043 1.61840653188352
20 535497 27.1359464536 1.68820018616217
20 536145 27.0295512133 1.70571533534839
20 536429 18.6746521357 1.71101893655493
20 536536 15.9237252408 1.71272277515570
20 536785 12.9091042769 1.71593714212065
20 536859 2.1943124206 1.71609952123977
20 537678 2.2296914971 1.71792563857589
20 537820 2.2294469203 1.71824222003858
20 538203 2.2488486455 1.71910352906980
20 538235 2.2480742471 1.71917546744571
20 538247 2.2584954075 1.7192025693906
20 538829 2.2204440778 1.72049486784388
20 539018 2.1955094604 1.72090981913190
20 539123 2.1622146675 1.72113685167198
20 539650 1.2954838373 1.72181957165424
20 539833 0.4593621863 1.72190363493433
20 541262 0.4237976502 1.72250924177647
20 541335 0.3907905733 1.72253776948832
20 541589 0.3900989852 1.72263685463056
20 542382 0.7264665527 1.72321294260685
20 542700 1.68864598 1.72374993202849
20 543301 2.0723975629 1.72499544296380
20 543616 2.0858868137 1.72565249731011
20 543744 2.1008722131 1.72592140895339
20 544015 2.0985073651 1.72649010444933
20 544363 5.0438601664 1.72824536778724
20 544417 17.9199613564 1.72921304570048
20 545600 18.1554204759 1.75069090812347
20 545905 18.1554204759 1.75622831136862
20 547749 18.1554204759 1.78970690672618
20 547972 18.1554204759 1.79375556549231
20 548187 18.1554204759 1.79765898089463
20 549364 18.1475186006 1.81901861028753
20 549598 18.1476018479 1.82326514911994
20 549907 17.3393519375 1.82862300886863
20 549918 16.6941930945 1.82880664499267
20 550600 10.8198474901 1.83618578098092
20 550788 8.1481411976 1.83771763152606
20 550815 5.8383355219 1.83787526658516
20 550818 3.5767452525 1.83788599682091
20 551921 3.5908655581 1.84184672153150
20 553233 3.5844630928 1.84654953710925
20 553269 3.571872553 1.84667812452116
20 553928 3.5659445604 1.84902808198646
20 554791 3.5737118526 1.85211219531526
20 554965 3.5825419873 1.85273555762105
20 555352 3.574817546 1.85411901201135
20 556094 3.5828947818 1.85677751993944
20 556783 3.6415284675 1.85928653305355
20 561125 11.6461959315 1.90985431578812
20 561189 16.2840410969 1.91089649441833
20 561916 16.3075596347 1.92275209027275
20 562314 16.309340045 1.92924320761066
20 562445 16.309340045 1.93137973115656
20 563033 10.8181235079 1.93774078777920
20 564110 10.8080688967 1.94938107798095
20 564373 10.7039156557 1.95219620779840
20 564893 8.5743685098 1.95665487942349
20 565077 6.7720067426 1.95790092866413
20 565308 5.6095880732 1.95919674350904
20 565985 1.856415467 1.9604535367802
20 572872 2.7092969982 1.97911246520680
20 573036 7.0081707127 1.98026180520369
20 573741 7.0041164124 1.98519970727443
20 574282 7.0038583248 1.98898879462815
20 574308 7.0355695347 1.98917171943605
20 579657 12.3649642122 2.05531191300711
20 581248 12.8073897139 2.07568847004192
20 583104 7.7245974654 2.09002532293770
20 583587 6.8751672222 2.09334602870603
20 584863 6.8751672222 2.10211874208155
20 586955 6.8525799539 2.11645433934511
20 587162 6.7494293414 2.11785147121878
20 588089 1.6252992246 2.11935812359999
20 591694 2.1175783229 2.12699199345404
20 591769 2.7626577015 2.12719919278165
20 591820 3.376932352 2.12737141633160
20 592038 4.1702451564 2.1282805297757
20 592470 5.7677917876 2.13077221582794
20 592525 7.0879303037 2.13116205199465
20 592801 7.1803657361 2.13314383293781
20 593076 7.1841476912 2.13511947355289
20 593308 7.1849309679 2.13678637753744
20 593318 7.1868946957 2.1368582464844
20 593488 7.1186534706 2.1380684175744
20 593620 6.3122411827 2.13890163341052
20 593641 5.0673888385 2.13900804857613
20 593661 2.9244555451 2.13906653768703
20 594780 2.555380463 2.14192600842513
20 595579 2.5215870735 2.14394075649685
20 597738 2.4568699323 2.14924513868069
20 598195 1.8937827193 2.15011059738341
20 598278 1.452528697 2.15023115726526
20 598427 1.1539707145 2.15040309890172
20 598536 0.9992173466 2.1505120135925
20 598694 0.7125963317 2.15062460381291
20 600847 0.9301233579 2.15262715940247
20 600964 1.1408015273 2.15276063318116
20 601035 1.2950344115 2.15285258062438
20 602622 3.3259377427 2.15813084382204
20 602878 3.6760481954 2.15907191216006
20 603024 4.2939989009 2.15969883599960
20 603206 4.411219916 2.16050167802431
20 603620 4.3317149864 2.16229500802868
20 604435 4.0920210142 2.16563000515525
20 605889 4.0441931019 2.17151026192541
20 605937 3.9337140955 2.17169908020200
20 606714 3.044366746 2.17406455316364
20 609367 2.9686919985 2.18194049303566
20 610661 2.4833226922 2.18515391259937
20 611929 2.1782889772 2.18791598302246
20 617808 2.281658119 2.20132985110406
20 619392 2.7467251397 2.20568066372534
20 619611 3.3757622908 2.20641995566703
20 621825 3.4993785592 2.21416757979710
20 625267 4.3603825012 2.22917601636623
20 626081 4.5757262321 2.23290065751916
20 626164 4.7070136502 2.23329133965212
20 626289 4.7386203805 2.23388366719968
20 626502 4.7361637439 2.23489247007714
20 627307 4.7350279537 2.23870416757986
20 628890 4.7605421285 2.24624010576928
20 630970 4.8043497485 2.25623315324616
20 631117 4.8378367381 2.25694431524666
20 631425 4.849817786 2.25843805912475
20 632959 5.1246520035 2.26629927529812
20 634349 5.1258231067 2.27342416941643
20 635054 5.1280013103 2.27703941034019
20 638921 5.1557867339 2.29697683764018
20 641893 5.734267021 2.31401907922660
20 643677 5.8205806836 2.32440299516614
20 643919 5.9486449933 2.32584256725452
20 645853 11.5209872892 2.34812415667183
20 648989 11.520633074 2.38425286199189
20 652097 2.7494548692 2.39279816772537
20 658378 2.7401110858 2.41000880545528
20 659286 2.7433237324 2.41249974340430
20 659441 2.7438391441 2.41292503847163
20 659483 2.7436897284 2.41304027344022
20 660793 2.8210600467 2.4167358621014
20 661269 3.1220966989 2.41822198013008
20 665551 16.2407840814 2.48776501756663
20 665733 16.2408249915 2.49072084771508
20 667979 16.3050096203 2.52734189932228
20 668361 23.5164014369 2.53632516467117
20 668559 23.6597317523 2.54100979155813
20 668646 23.6597317523 2.54306818822058
20 668663 23.6597317523 2.54347040366037
20 669301 23.6184799537 2.55853899387083
20 669942 1.6556828912 2.55960028660409
20 670581 1.5546989117 2.56059373920867
20 670749 1.549863438 2.56085411626625
20 671575 1.6300393815 2.56220052879537
20 671591 1.7172618852 2.56222800498553
20 672063 1.7215442789 2.56304057388517
20 672567 1.6013511949 2.5638476548874
20 673424 1.5681189732 2.56519153284743
20 673542 1.5686690258 2.56537663579248
